state,county,persons,hud_med_inc,hud_inc_lim80
51,85,6,83200,77200
51,85,7,83200,82550
51,85,8,83200,87850
51,87,1,83200,46600
51,87,2,83200,53250
51,87,3,83200,59900
51,87,4,83200,66550
51,87,5,83200,71900
51,87,6,83200,77200
51,87,7,83200,82550
51,87,8,83200,87850
51,89,1,48000,31300
51,89,2,48000,35800
51,89,3,48000,40250
51,89,4,48000,44700
51,89,5,48000,48300
51,89,6,48000,51900
51,89,7,48000,55450
51,89,8,48000,59050
51,91,1,58000,32500
51,91,2,58000,37150
51,91,3,58000,41800
51,91,4,58000,46400
51,91,5,58000,50150
51,91,6,58000,53850
51,91,7,58000,57550
51,91,8,58000,61250
51,93,1,75000,42000
51,93,2,75000,48000
51,93,3,75000,54000
51,93,4,75000,60000
51,93,5,75000,64800
51,93,6,75000,69600
51,93,7,75000,74400
51,93,8,75000,79200
51,95,1,75000,42000
51,95,2,75000,48000
51,95,3,75000,54000
51,95,4,75000,60000
51,95,5,75000,64800
51,95,6,75000,69600
51,95,7,75000,74400
51,95,8,75000,79200
51,97,1,56200,35700
51,97,2,56200,40800
51,97,3,56200,45900
51,97,4,56200,50950
51,97,5,56200,55050
51,97,6,56200,59150
51,97,7,56200,63200
51,97,8,56200,67300
51,99,1,95200,50350
51,99,2,95200,57550
51,99,3,95200,64750
51,99,4,95200,71900
51,99,5,95200,77700
51,99,6,95200,83450
51,99,7,95200,89200
51,99,8,95200,94950
51,101,1,83200,46600
51,101,2,83200,53250
51,101,3,83200,59900
51,101,4,83200,66550
51,101,5,83200,71900
51,101,6,83200,77200
51,101,7,83200,82550
51,101,8,83200,87850
51,103,1,67800,38000
51,103,2,67800,43400
51,103,3,67800,48850
51,103,4,67800,54250
51,103,5,67800,58600
51,103,6,67800,62950
51,103,7,67800,67300
51,103,8,67800,71650
51,105,1,45600,31300
51,105,2,45600,35800
51,105,3,45600,40250
51,105,4,45600,44700
51,105,5,45600,48300
51,105,6,45600,51900
51,105,7,45600,55450
51,105,8,45600,59050
51,107,1,117200,54250
51,107,2,117200,62000
51,107,3,117200,69750
51,107,4,117200,77450
51,107,5,117200,83650
51,107,6,117200,89850
51,107,7,117200,96050
51,107,8,117200,102250
51,109,1,71300,39950
51,109,2,71300,45650
51,109,3,71300,51350
51,109,4,71300,57050
51,109,5,71300,61650
51,109,6,71300,66200
51,109,7,71300,70750
51,109,8,71300,75350
51,111,1,50300,31300
51,111,2,50300,35800
51,111,3,50300,40250
51,111,4,50300,44700
51,111,5,50300,48300
51,111,6,50300,51900
51,111,7,50300,55450
51,111,8,50300,59050
51,113,1,57300,33100
51,113,2,57300,37800
51,113,3,57300,42550
51,113,4,57300,47250
51,113,5,57300,51050
51,113,6,57300,54850
51,113,7,57300,58600
51,113,8,57300,62400
51,115,1,75000,42000
51,115,2,75000,48000
51,115,3,75000,54000
51,115,4,75000,60000
51,115,5,75000,64800
51,115,6,75000,69600
51,115,7,75000,74400
51,115,8,75000,79200
51,117,1,51900,31300
51,117,2,51900,35800
51,117,3,51900,40250
51,117,4,51900,44700
51,117,5,51900,48300
51,117,6,51900,51900
51,117,7,51900,55450
51,117,8,51900,59050
51,119,1,66200,37100
51,119,2,66200,42400
51,119,3,66200,47700
51,119,4,66200,52950
51,119,5,66200,57200
51,119,6,66200,61450
51,119,7,66200,65700
51,119,8,66200,69900
51,121,1,69800,39100
51,121,2,69800,44700
51,121,3,69800,50300
51,121,4,69800,55850
51,121,5,69800,60350
51,121,6,69800,64800
51,121,7,69800,69300
51,121,8,69800,73750
51,125,1,89600,47800
51,125,2,89600,54600
51,125,3,89600,61450
51,125,4,89600,68250
51,125,5,89600,73750
51,125,6,89600,79200
51,125,7,89600,84650
51,125,8,89600,90100
51,127,1,83200,46600
51,127,2,83200,53250
51,127,3,83200,59900
51,127,4,83200,66550
51,127,5,83200,71900
51,127,6,83200,77200
51,127,7,83200,82550
51,127,8,83200,87850
51,131,1,52700,31300
51,131,2,52700,35800
51,131,3,52700,40250
51,131,4,52700,44700
51,131,5,52700,48300
51,131,6,52700,51900
51,131,7,52700,55450
51,131,8,52700,59050
51,133,1,65000,36400
51,133,2,65000,41600
51,133,3,65000,46800
51,133,4,65000,52000
51,133,5,65000,56200
51,133,6,65000,60350
51,133,7,65000,64500
51,133,8,65000,68650
51,135,1,55600,31300
51,135,2,55600,35800
51,135,3,55600,40250
51,135,4,55600,44700
51,135,5,55600,48300
51,135,6,55600,51900
51,135,7,55600,55450
51,135,8,55600,59050
51,137,1,76000,42600
51,137,2,76000,48650
51,137,3,76000,54750
51,137,4,76000,60800
51,137,5,76000,65700
51,137,6,76000,70550
51,137,7,76000,75400
51,137,8,76000,80300
51,139,1,53500,31300
51,139,2,53500,35800
51,139,3,53500,40250
51,139,4,53500,44700
51,139,5,53500,48300
51,139,6,53500,51900
51,139,7,53500,55450
51,139,8,53500,59050
51,141,1,46500,31300
51,141,2,46500,35800
51,141,3,46500,40250
51,141,4,46500,44700
51,141,5,46500,48300
51,141,6,46500,51900
51,141,7,46500,55450
51,141,8,46500,59050
51,143,1,51300,31300
51,143,2,51300,35800
51,143,3,51300,40250
51,143,4,51300,44700
51,143,5,51300,48300
51,143,6,51300,51900
51,143,7,51300,55450
51,143,8,51300,59050
51,145,1,83200,46600
51,145,2,83200,53250
51,145,3,83200,59900
51,145,4,83200,66550
51,145,5,83200,71900
51,145,6,83200,77200
51,145,7,83200,82550
51,145,8,83200,87850
51,147,1,56200,31500
51,147,2,56200,36000
51,147,3,56200,40500
51,147,4,56200,44950
51,147,5,56200,48550
51,147,6,56200,52150
51,147,7,56200,55750
51,147,8,56200,59350
51,149,1,83200,46600
51,149,2,83200,53250
51,149,3,83200,59900
51,149,4,83200,66550
51,149,5,83200,71900
51,149,6,83200,77200
51,149,7,83200,82550
51,149,8,83200,87850
51,153,1,117200,54250
51,153,2,117200,62000
51,153,3,117200,69750
51,153,4,117200,77450
51,153,5,117200,83650
51,153,6,117200,89850
51,153,7,117200,96050
51,153,8,117200,102250
51,155,1,60200,33750
51,155,2,60200,38550
51,155,3,60200,43350
51,155,4,60200,48150
51,155,5,60200,52050
51,155,6,60200,55900
51,155,7,60200,59750
51,155,8,60200,63600
51,157,1,78600,44050
51,157,2,78600,50350
51,157,3,78600,56650
51,157,4,78600,62900
51,157,5,78600,67950
51,157,6,78600,73000
51,157,7,78600,78000
51,157,8,78600,83050
51,159,1,57300,36150
51,159,2,57300,41300
51,159,3,57300,46450
51,159,4,57300,51600
51,159,5,57300,55750
51,159,6,57300,59900
51,159,7,57300,64000
51,159,8,57300,68150
51,161,1,67200,37650
51,161,2,67200,43000
51,161,3,67200,48400
51,161,4,67200,53750
51,161,5,67200,58050
51,161,6,67200,62350
51,161,7,67200,66650
51,161,8,67200,70950
51,163,1,55900,31850
51,163,2,55900,36400
51,163,3,55900,40950
51,163,4,55900,45500
51,163,5,55900,49150
51,163,6,55900,52800
51,163,7,55900,56450
51,163,8,55900,60100
51,165,1,62500,35000
51,165,2,62500,40000
51,165,3,62500,45000
51,165,4,62500,50000
51,165,5,62500,54000
51,165,6,62500,58000
51,165,7,62500,62000
51,165,8,62500,66000
51,167,1,50600,31300
51,167,2,50600,35800
51,167,3,50600,40250
51,167,4,50600,44700
51,167,5,50600,48300
51,167,6,50600,51900
51,167,7,50600,55450
51,167,8,50600,59050
51,169,1,54800,30700
51,169,2,54800,35100
51,169,3,54800,39500
51,169,4,54800,43850
51,169,5,54800,47400
51,169,6,54800,50900
51,169,7,54800,54400
51,169,8,54800,57900
51,171,1,62700,35150
51,171,2,62700,40150
51,171,3,62700,45150
51,171,4,62700,50150
51,171,5,62700,54200
51,171,6,62700,58200
51,171,7,62700,62200
51,171,8,62700,66200
51,173,1,50200,31300
51,173,2,50200,35800
51,173,3,50200,40250
51,173,4,50200,44700
51,173,5,50200,48300
51,173,6,50200,51900
51,173,7,50200,55450
51,173,8,50200,59050
51,175,1,59100,33150
51,175,2,59100,37850
51,175,3,59100,42600
51,175,4,59100,47300
51,175,5,59100,51100
51,175,6,59100,54900
51,175,7,59100,58700
51,175,8,59100,62450
51,177,1,117200,54250
51,177,2,117200,62000
51,177,3,117200,69750
51,177,4,117200,77450
51,177,5,117200,83650
51,177,6,117200,89850
51,177,7,117200,96050
51,177,8,117200,102250
51,179,1,117200,54250
51,179,2,117200,62000
51,179,3,117200,69750
51,179,4,117200,77450
51,179,5,117200,83650
51,179,6,117200,89850
51,179,7,117200,96050
51,179,8,117200,102250
51,181,1,68100,38150
51,181,2,68100,43600
51,181,3,68100,49050
51,181,4,68100,54500
51,181,5,68100,58900
51,181,6,68100,63250
51,181,7,68100,67600
51,181,8,68100,71950
51,183,1,83200,46600
51,183,2,83200,53250
51,183,3,83200,59900
51,183,4,83200,66550
51,183,5,83200,71900
51,183,6,83200,77200
51,183,7,83200,82550
51,183,8,83200,87850
51,185,1,51600,31300
51,185,2,51600,35800
51,185,3,51600,40250
51,185,4,51600,44700
51,185,5,51600,48300
51,185,6,51600,51900
51,185,7,51600,55450
51,185,8,51600,59050
51,187,1,76700,42950
51,187,2,76700,49100
51,187,3,76700,55250
51,187,4,76700,61350
51,187,5,76700,66300
51,187,6,76700,71200
51,187,7,76700,76100
51,187,8,76700,81000
51,191,1,54800,30700
51,191,2,54800,35100
51,191,3,54800,39500
51,191,4,54800,43850
51,191,5,54800,47400
51,191,6,54800,50900
51,191,7,54800,54400
51,191,8,54800,57900
51,193,1,61800,34650
51,193,2,61800,39600
51,193,3,61800,44550
51,193,4,61800,49450
51,193,5,61800,53450
51,193,6,61800,57400
51,193,7,61800,61350
51,193,8,61800,65300
51,195,1,50300,31300
51,195,2,50300,35800
51,195,3,50300,40250
51,195,4,50300,44700
51,195,5,50300,48300
51,195,6,50300,51900
51,195,7,50300,55450
51,195,8,50300,59050
51,197,1,54000,31300
51,197,2,54000,35800
51,197,3,54000,40250
51,197,4,54000,44700
51,197,5,54000,48300
51,197,6,54000,51900
51,197,7,54000,55450
51,197,8,54000,59050
51,199,1,75000,42000
51,199,2,75000,48000
51,199,3,75000,54000
51,199,4,75000,60000
51,199,5,75000,64800
51,199,6,75000,69600
51,199,7,75000,74400
51,199,8,75000,79200
51,510,1,117200,54250
51,510,2,117200,62000
51,510,3,117200,69750
51,510,4,117200,77450
51,510,5,117200,83650
51,510,6,117200,89850
51,510,7,117200,96050
51,510,8,117200,102250
51,515,1,63600,35650
51,515,2,63600,40750
51,515,3,63600,45850
51,515,4,63600,50900
51,515,5,63600,55000
51,515,6,63600,59050
51,515,7,63600,63150
51,515,8,63600,67200
51,520,1,54800,30700
51,520,2,54800,35100
51,520,3,54800,39500
51,520,4,54800,43850
51,520,5,54800,47400
51,520,6,54800,50900
51,520,7,54800,54400
51,520,8,54800,57900
51,530,1,55900,31850
51,530,2,55900,36400
51,530,3,55900,40950
51,530,4,55900,45500
51,530,5,55900,49150
51,530,6,55900,52800
51,530,7,55900,56450
51,530,8,55900,60100
51,540,1,89600,47800
51,540,2,89600,54600
51,540,3,89600,61450
51,540,4,89600,68250
51,540,5,89600,73750
51,540,6,89600,79200
51,540,7,89600,84650
51,540,8,89600,90100
51,550,1,75000,42000
51,550,2,75000,48000
51,550,3,75000,54000
51,550,4,75000,60000
51,550,5,75000,64800
51,550,6,75000,69600
51,550,7,75000,74400
51,550,8,75000,79200
51,570,1,83200,46600
51,570,2,83200,53250
51,570,3,83200,59900
51,570,4,83200,66550
51,570,5,83200,71900
51,570,6,83200,77200
51,570,7,83200,82550
51,570,8,83200,87850
51,580,1,57200,32050
51,580,2,57200,36600
51,580,3,57200,41200
51,580,4,57200,45750
51,580,5,57200,49450
51,580,6,57200,53100
51,580,7,57200,56750
51,580,8,57200,60400
51,590,1,51300,31300
51,590,2,51300,35800
51,590,3,51300,40250
51,590,4,51300,44700
51,590,5,51300,48300
51,590,6,51300,51900
51,590,7,51300,55450
51,590,8,51300,59050
51,595,1,46500,31300
51,595,2,46500,35800
51,595,3,46500,40250
51,595,4,46500,44700
51,595,5,46500,48300
51,595,6,46500,51900
51,595,7,46500,55450
51,595,8,46500,59050
51,600,1,117200,54250
51,600,2,117200,62000
51,600,3,117200,69750
51,600,4,117200,77450
51,600,5,117200,83650
51,600,6,117200,89850
51,600,7,117200,96050
51,600,8,117200,102250
51,610,1,117200,54250
51,610,2,117200,62000
51,610,3,117200,69750
51,610,4,117200,77450
51,610,5,117200,83650
51,610,6,117200,89850
51,610,7,117200,96050
51,610,8,117200,102250
51,620,1,59100,33150
51,620,2,59100,37850
51,620,3,59100,42600
51,620,4,59100,47300
51,620,5,59100,51100
51,620,6,59100,54900
51,620,7,59100,58700
51,620,8,59100,62450
51,630,1,117200,54250
51,630,2,117200,62000
51,630,3,117200,69750
51,630,4,117200,77450
51,630,5,117200,83650
51,630,6,117200,89850
51,630,7,117200,96050
51,630,8,117200,102250
51,640,1,47300,31300
51,640,2,47300,35800
51,640,3,47300,40250
51,640,4,47300,44700
51,640,5,47300,48300
51,640,6,47300,51900
51,640,7,47300,55450
51,640,8,47300,59050
51,650,1,75000,42000
51,650,2,75000,48000
51,650,3,75000,54000
51,650,4,75000,60000
51,650,5,75000,64800
51,650,6,75000,69600
51,650,7,75000,74400
51,650,8,75000,79200
51,660,1,62500,35000
51,660,2,62500,40000
51,660,3,62500,45000
51,660,4,62500,50000
51,660,5,62500,54000
51,660,6,62500,58000
51,660,7,62500,62000
51,660,8,62500,66000
51,670,1,83200,46600
51,670,2,83200,53250
51,670,3,83200,59900
51,670,4,83200,66550
51,670,5,83200,71900
51,670,6,83200,77200
51,670,7,83200,82550
51,670,8,83200,87850
51,678,1,55900,31850
51,678,2,55900,36400
51,678,3,55900,40950
51,678,4,55900,45500
51,678,5,55900,49150
51,678,6,55900,52800
51,678,7,55900,56450
51,678,8,55900,60100
51,680,1,63600,35650
51,680,2,63600,40750
51,680,3,63600,45850
51,680,4,63600,50900
51,680,5,63600,55000
51,680,6,63600,59050
51,680,7,63600,63150
51,680,8,63600,67200
51,683,1,117200,54250
51,683,2,117200,62000
51,683,3,117200,69750
51,683,4,117200,77450
51,683,5,117200,83650
51,683,6,117200,89850
51,683,7,117200,96050
51,683,8,117200,102250
51,685,1,117200,54250
51,685,2,117200,62000
51,685,3,117200,69750
51,685,4,117200,77450
51,685,5,117200,83650
51,685,6,117200,89850
51,685,7,117200,96050
51,685,8,117200,102250
51,690,1,48000,31300
51,690,2,48000,35800
51,690,3,48000,40250
51,690,4,48000,44700
51,690,5,48000,48300
51,690,6,48000,51900
51,690,7,48000,55450
51,690,8,48000,59050
51,700,1,75000,42000
51,700,2,75000,48000
51,700,3,75000,54000
51,700,4,75000,60000
51,700,5,75000,64800
51,700,6,75000,69600
51,700,7,75000,74400
51,700,8,75000,79200
51,710,1,75000,42000
51,710,2,75000,48000
51,710,3,75000,54000
51,710,4,75000,60000
51,710,5,75000,64800
51,710,6,75000,69600
51,710,7,75000,74400
51,710,8,75000,79200
51,720,1,50300,31300
51,720,2,50300,35800
51,720,3,50300,40250
51,720,4,50300,44700
51,720,5,50300,48300
51,720,6,50300,51900
51,720,7,50300,55450
51,720,8,50300,59050
51,730,1,83200,46600
51,730,2,83200,53250
51,730,3,83200,59900
51,730,4,83200,66550
51,730,5,83200,71900
51,730,6,83200,77200
51,730,7,83200,82550
51,730,8,83200,87850
51,735,1,75000,42000
51,735,2,75000,48000
51,735,3,75000,54000
51,735,4,75000,60000
51,735,5,75000,64800
51,735,6,75000,69600
51,735,7,75000,74400
51,735,8,75000,79200
51,740,1,75000,42000
51,740,2,75000,48000
51,740,3,75000,54000
51,740,4,75000,60000
51,740,5,75000,64800
51,740,6,75000,69600
51,740,7,75000,74400
51,740,8,75000,79200
51,750,1,69800,39100
51,750,2,69800,44700
51,750,3,69800,50300
51,750,4,69800,55850
51,750,5,69800,60350
51,750,6,69800,64800
51,750,7,69800,69300
51,750,8,69800,73750
51,760,1,83200,46600
51,760,2,83200,53250
51,760,3,83200,59900
51,760,4,83200,66550
51,760,5,83200,71900
51,760,6,83200,77200
51,760,7,83200,82550
51,760,8,83200,87850
51,770,1,67200,37650
51,770,2,67200,43000
51,770,3,67200,48400
51,770,4,67200,53750
51,770,5,67200,58050
51,770,6,67200,62350
51,770,7,67200,66650
51,770,8,67200,70950
51,775,1,67200,37650
51,775,2,67200,43000
51,775,3,67200,48400
51,775,4,67200,53750
51,775,5,67200,58050
51,775,6,67200,62350
51,775,7,67200,66650
51,775,8,67200,70950
51,790,1,64300,36050
51,790,2,64300,41200
51,790,3,64300,46350
51,790,4,64300,51450
51,790,5,64300,55600
51,790,6,64300,59700
51,790,7,64300,63800
51,790,8,64300,67950
51,800,1,75000,42000
51,800,2,75000,48000
51,800,3,75000,54000
51,800,4,75000,60000
51,800,5,75000,64800
51,800,6,75000,69600
51,800,7,75000,74400
51,800,8,75000,79200
51,810,1,75000,42000
51,810,2,75000,48000
51,810,3,75000,54000
51,810,4,75000,60000
51,810,5,75000,64800
51,810,6,75000,69600
51,810,7,75000,74400
51,810,8,75000,79200
51,820,1,64300,36050
51,820,2,64300,41200
51,820,3,64300,46350
51,820,4,64300,51450
51,820,5,64300,55600
51,820,6,64300,59700
51,820,7,64300,63800
51,820,8,64300,67950
51,830,1,75000,42000
51,830,2,75000,48000
51,830,3,75000,54000
51,830,4,75000,60000
51,830,5,75000,64800
51,830,6,75000,69600
51,830,7,75000,74400
51,830,8,75000,79200
51,840,1,71100,39850
51,840,2,71100,45550
51,840,3,71100,51250
51,840,4,71100,56900
51,840,5,71100,61500
51,840,6,71100,66050
51,840,7,71100,70600
51,840,8,71100,75150
78,10,1,49400,29900
78,10,2,49400,34200
78,10,3,49400,38450
78,10,4,49400,42700
78,10,5,49400,46150
78,10,6,49400,49550
78,10,7,49400,52950
78,10,8,49400,56400
78,20,1,59600,42950
78,20,2,59600,49050
78,20,3,59600,55200
78,20,4,59600,61300
78,20,5,59600,66250
78,20,6,59600,71150
78,20,7,59600,76050
78,20,8,59600,80950
78,30,1,55500,34650
78,30,2,55500,39600
78,30,3,55500,44550
78,30,4,55500,49450
78,30,5,55500,53450
78,30,6,55500,57400
78,30,7,55500,61350
78,30,8,55500,65300
50,1,1,75800,42500
50,1,2,75800,48550
50,1,3,75800,54600
50,1,4,75800,60650
50,1,5,75800,65550
50,1,6,75800,70400
50,1,7,75800,75250
50,1,8,75800,80100
50,1,1,75800,42500
50,1,2,75800,48550
50,1,3,75800,54600
50,1,4,75800,60650
50,1,5,75800,65550
50,1,6,75800,70400
50,1,7,75800,75250
50,1,8,75800,80100
50,1,1,75800,42500
50,1,2,75800,48550
50,1,3,75800,54600
50,1,4,75800,60650
50,1,5,75800,65550
50,1,6,75800,70400
50,1,7,75800,75250
50,1,8,75800,80100
50,1,1,75800,42500
50,1,2,75800,48550
50,1,3,75800,54600
50,1,4,75800,60650
50,1,5,75800,65550
50,1,6,75800,70400
50,1,7,75800,75250
50,1,8,75800,80100
50,1,1,75800,42500
50,1,2,75800,48550
50,1,3,75800,54600
50,1,4,75800,60650
50,1,5,75800,65550
50,1,6,75800,70400
50,1,7,75800,75250
50,1,8,75800,80100
50,1,1,75800,42500
50,1,2,75800,48550
50,1,3,75800,54600
50,1,4,75800,60650
50,1,5,75800,65550
50,1,6,75800,70400
50,1,7,75800,75250
50,1,8,75800,80100
50,1,1,75800,42500
50,1,2,75800,48550
50,1,3,75800,54600
50,1,4,75800,60650
50,1,5,75800,65550
50,1,6,75800,70400
50,1,7,75800,75250
50,1,8,75800,80100
50,1,1,75800,42500
50,1,2,75800,48550
50,1,3,75800,54600
50,1,4,75800,60650
50,1,5,75800,65550
50,1,6,75800,70400
50,1,7,75800,75250
50,1,8,75800,80100
50,1,1,75800,42500
50,1,2,75800,48550
50,1,3,75800,54600
50,1,4,75800,60650
50,1,5,75800,65550
50,1,6,75800,70400
50,1,7,75800,75250
50,1,8,75800,80100
50,1,1,75800,42500
50,1,2,75800,48550
50,1,3,75800,54600
50,1,4,75800,60650
50,1,5,75800,65550
50,1,6,75800,70400
50,1,7,75800,75250
50,1,8,75800,80100
50,1,1,75800,42500
50,1,2,75800,48550
50,1,3,75800,54600
50,1,4,75800,60650
50,1,5,75800,65550
50,1,6,75800,70400
50,1,7,75800,75250
50,1,8,75800,80100
50,1,1,75800,42500
50,1,2,75800,48550
50,1,3,75800,54600
50,1,4,75800,60650
50,1,5,75800,65550
50,1,6,75800,70400
50,1,7,75800,75250
50,1,8,75800,80100
50,1,1,75800,42500
50,1,2,75800,48550
50,1,3,75800,54600
50,1,4,75800,60650
50,1,5,75800,65550
50,1,6,75800,70400
50,1,7,75800,75250
50,1,8,75800,80100
50,1,1,75800,42500
50,1,2,75800,48550
50,1,3,75800,54600
50,1,4,75800,60650
50,1,5,75800,65550
50,1,6,75800,70400
50,1,7,75800,75250
50,1,8,75800,80100
50,1,1,75800,42500
50,1,2,75800,48550
50,1,3,75800,54600
50,1,4,75800,60650
50,1,5,75800,65550
50,1,6,75800,70400
50,1,7,75800,75250
50,1,8,75800,80100
50,1,1,75800,42500
50,1,2,75800,48550
50,1,3,75800,54600
50,1,4,75800,60650
50,1,5,75800,65550
50,1,6,75800,70400
50,1,7,75800,75250
50,1,8,75800,80100
50,1,1,75800,42500
50,1,2,75800,48550
50,1,3,75800,54600
50,1,4,75800,60650
50,1,5,75800,65550
50,1,6,75800,70400
50,1,7,75800,75250
50,1,8,75800,80100
50,1,1,75800,42500
50,1,2,75800,48550
50,1,3,75800,54600
50,1,4,75800,60650
50,1,5,75800,65550
50,1,6,75800,70400
50,1,7,75800,75250
50,1,8,75800,80100
50,1,1,75800,42500
50,1,2,75800,48550
50,1,3,75800,54600
50,1,4,75800,60650
50,1,5,75800,65550
50,1,6,75800,70400
50,1,7,75800,75250
50,1,8,75800,80100
50,1,1,75800,42500
50,1,2,75800,48550
50,1,3,75800,54600
50,1,4,75800,60650
50,1,5,75800,65550
50,1,6,75800,70400
50,1,7,75800,75250
50,1,8,75800,80100
50,1,1,75800,42500
50,1,2,75800,48550
50,1,3,75800,54600
50,1,4,75800,60650
50,1,5,75800,65550
50,1,6,75800,70400
50,1,7,75800,75250
50,1,8,75800,80100
50,1,1,75800,42500
50,1,2,75800,48550
50,1,3,75800,54600
50,1,4,75800,60650
50,1,5,75800,65550
50,1,6,75800,70400
50,1,7,75800,75250
50,1,8,75800,80100
50,1,1,75800,42500
50,1,2,75800,48550
50,1,3,75800,54600
50,1,4,75800,60650
50,1,5,75800,65550
50,1,6,75800,70400
50,1,7,75800,75250
50,1,8,75800,80100
50,3,1,64200,40250
50,3,2,64200,46000
50,3,3,64200,51750
50,3,4,64200,57500
50,3,5,64200,62100
50,3,6,64200,66700
50,3,7,64200,71300
50,3,8,64200,75900
50,3,1,64200,40250
50,3,2,64200,46000
50,3,3,64200,51750
50,3,4,64200,57500
50,3,5,64200,62100
50,3,6,64200,66700
50,3,7,64200,71300
50,3,8,64200,75900
50,3,1,64200,40250
50,3,2,64200,46000
50,3,3,64200,51750
50,3,4,64200,57500
50,3,5,64200,62100
50,3,6,64200,66700
50,3,7,64200,71300
50,3,8,64200,75900
50,3,1,64200,40250
50,3,2,64200,46000
50,3,3,64200,51750
50,3,4,64200,57500
50,3,5,64200,62100
50,3,6,64200,66700
50,3,7,64200,71300
50,3,8,64200,75900
50,3,1,64200,40250
50,3,2,64200,46000
50,3,3,64200,51750
50,3,4,64200,57500
50,3,5,64200,62100
50,3,6,64200,66700
50,3,7,64200,71300
50,3,8,64200,75900
50,3,1,64200,40250
50,3,2,64200,46000
50,3,3,64200,51750
50,3,4,64200,57500
50,3,5,64200,62100
50,3,6,64200,66700
50,3,7,64200,71300
50,3,8,64200,75900
50,3,1,64200,40250
50,3,2,64200,46000
50,3,3,64200,51750
50,3,4,64200,57500
50,3,5,64200,62100
50,3,6,64200,66700
50,3,7,64200,71300
50,3,8,64200,75900
50,3,1,64200,40250
50,3,2,64200,46000
50,3,3,64200,51750
50,3,4,64200,57500
50,3,5,64200,62100
50,3,6,64200,66700
50,3,7,64200,71300
50,3,8,64200,75900
50,3,1,64200,40250
50,3,2,64200,46000
50,3,3,64200,51750
50,3,4,64200,57500
50,3,5,64200,62100
50,3,6,64200,66700
50,3,7,64200,71300
50,3,8,64200,75900
50,3,1,64200,40250
50,3,2,64200,46000
50,3,3,64200,51750
50,3,4,64200,57500
50,3,5,64200,62100
50,3,6,64200,66700
50,3,7,64200,71300
50,3,8,64200,75900
50,3,1,64200,40250
50,3,2,64200,46000
50,3,3,64200,51750
50,3,4,64200,57500
50,3,5,64200,62100
50,3,6,64200,66700
